Codigo_ID,Categoria,Tipo_Pieza,Material,Diametro_mm,Diametro_pulg,Resistencia,Union,Peso_valor,Peso_unidad,Precio_sin_IVA_CLP,Origen_precio,Descripcion
02-03-003-011-160-125,Fittings,Reduccion,HDPE,160,6-5,PN16,TF,1.29,kg,,,"REDUCCION HDPE TF DE 160-125 mm (6""-5"") SDR11 PN16"
02-03-003-011-160-140,Fittings,Reduccion,HDPE,160,6-5 1/2,PN16,TF,1.42,kg,,,"REDUCCION HDPE TF DE 160-140 mm (6""-5 1/2"") SDR11 PN16"
02-03-003-011-200-160,Fittings,Reduccion,HDPE,200,8-6,PN16,TF,2.43,kg,,,"REDUCCION HDPE TF DE 200-160 mm (8""-6"") SDR11 PN16"
02-03-003-011-250-160,Fittings,Reduccion,HDPE,250,10-6,PN16,TF,3.61,kg,,,"REDUCCION HDPE TF DE 250-160 mm (10""-6"") SDR11 PN16"
02-03-003-011-250-200,Fittings,Reduccion,HDPE,250,10-8,PN16,TF,4.1,kg,,,"REDUCCION HDPE TF DE 250-200 mm (10""-8"") SDR11 PN16"
02-03-013-011-032,Fittings,Tapon,HDPE,32,1,PN16,TF,0.02,kg,988.0,Koalition,"TAPON HDPE TF DE 32 mm (1"") SDR11 PN16"
02-03-013-011-040,Fittings,Tapon,HDPE,40,1 1/4,PN16,TF,0.03,kg,1118.0,Koalition,"TAPON HDPE TF DE 40 mm (1 1/4"") SDR11 PN16"
02-03-013-011-050,Fittings,Tapon,HDPE,50,1 1/2,PN16,TF,0.05,kg,1326.0,Koalition,"TAPON HDPE TF DE 50 mm (1 1/2"") SDR11 PN16"
02-03-013-011-063,Fittings,Tapon,HDPE,63,2,PN16,TF,0.09,kg,1794.0,Koalition,"TAPON HDPE TF DE 63 mm (2"") SDR11 PN16"
02-03-013-011-075,Fittings,Tapon,HDPE,75,2 1/2,PN16,TF,0.17,kg,2782.0,Koalition,"TAPON HDPE TF DE 75 mm (2 1/2"") SDR11 PN16"
02-03-013-011-090,Fittings,Tapon,HDPE,90,3,PN16,TF,0.24,kg,3718.0,Koalition,"TAPON HDPE TF DE 90 mm (3"") SDR11 PN16"
02-03-013-011-110,Fittings,Tapon,HDPE,110,4,PN16,TF,0.37,kg,5539.0,Koalition,"TAPON HDPE TF DE 110 mm (4"") SDR11 PN16"
02-03-013-011-125,Fittings,Tapon,HDPE,125,5,PN16,TF,0.54,kg,7905.0,Koalition,"TAPON HDPE TF DE 125 mm (5"") SDR11 PN16"
02-03-013-011-140,Fittings,Tapon,HDPE,140,5 1/2,PN16,TF,0.75,kg,,,"TAPON HDPE TF DE 140 mm (5 1/2"") SDR11 PN16"
02-03-013-011-160,Fittings,Tapon,HDPE,160,6,PN16,TF,1.1,kg,14120.0,Koalition,"TAPON HDPE TF DE 160 mm (6"") SDR11 PN16"
02-03-004-011-090-090-090,Fittings,Tee igual,HDPE,90,3-3-3,PN16,TF,0.94,kg,20790.0,Eurostandard,"TEE IGUAL HDPE TF DE 90-90-90 mm (3""-3""-3"") SDR11 PN16"
02-03-004-011-110-110-110,Fittings,Tee igual,HDPE,110,4-4-4,PN16,TF,1.4,kg,16380.0,Eurostandard,"TEE IGUAL HDPE TF DE 110-110-110 mm (4""-4""-4"") SDR11 PN16"
02-03-004-011-125-125-125,Fittings,Tee igual,HDPE,125,5-5-5,PN16,TF,2.26,kg,29046.0,Koalition,"TEE IGUAL HDPE TF DE 125-125-125 mm (5""-5""-5"") SDR11 PN16"
02-03-004-011-160-160-160,Fittings,Tee igual,HDPE,160,6-6-6,PN16,TF,4.33,kg,35003.0,Koalition,"TEE IGUAL HDPE TF DE 160-160-160 mm (6""-6""-6"") SDR11 PN16"
02-03-004-017-090-090-090,Fittings,Tee igual,HDPE,90,3-3-3,PN10,TF,0.88,kg,20790.0,Eurostandard,"TEE IGUAL HDPE TF DE 90-90-90 mm (3""-3""-3"") SDR17 PN10"
02-03-004-017-110-110-110,Fittings,Tee igual,HDPE,110,4-4-4,PN10,TF,1.26,kg,16380.0,Eurostandard,"TEE IGUAL HDPE TF DE 110-110-110 mm (4""-4""-4"") SDR17 PN10"
02-03-004-017-125-125-125,Fittings,Tee igual,HDPE,125,5-5-5,PN10,TF,1.63,kg,29046.0,Koalition,"TEE IGUAL HDPE TF DE 125-125-125 mm (5""-5""-5"") SDR17 PN10"
02-03-004-017-160-160-160,Fittings,Tee igual,HDPE,160,6-6-6,PN10,TF,3.13,kg,35003.0,Koalition,"TEE IGUAL HDPE TF DE 160-160-160 mm (6""-6""-6"") SDR17 PN10"
02-03-004-017-200-200-200,Fittings,Tee igual,HDPE,200,8-8-8,PN10,TF,5.35,kg,62358.0,Koalition,"TEE IGUAL HDPE TF DE 200-200-200 mm (8""-8""-8"") SDR17 PN10"
02-03-004-017-225-225-225,Fittings,Tee igual,HDPE,225,9-9-9,PN10,TF,7.48,kg,79026.0,Koalition,"TEE IGUAL HDPE TF DE 225-225-225 mm (9""-9""-9"") SDR17 PN10"
02-03-004-017-250-250-250,Fittings,Tee igual,HDPE,250,10-10-10,PN10,TF,10.14,kg,99126.0,Koalition,"TEE IGUAL HDPE TF DE 250-250-250 mm (10""-10""-10"") SDR17 PN10"
02-03-004-017-315-315-315,Fittings,Tee igual,HDPE,315,12-12-12,PN10,TF,20.09,kg,186085.0,Koalition,"TEE IGUAL HDPE TF DE 315-315-315 mm (12""-12""-12"") SDR17 PN10"
03-02-001-116-015-020,Bridas,Brida loca plana,Acero galvanizado,15,1/2-1/2,PN10/16,B,0.64,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 15-20 mm (1/2""-1/2"") DIN 16963 PN10/16"
03-02-001-116-020-025,Bridas,Brida loca plana,Acero galvanizado,20,1/2-3/4,PN10/16,B,0.78,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 20-25 mm (1/2""-3/4"") DIN 16963 PN10/16"
03-02-001-116-025-032,Bridas,Brida loca plana,Acero galvanizado,25,3/4-1,PN10/16,B,0.91,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 25-32 mm (3/4""-1"") DIN 16963 PN10/16"
03-02-001-116-032-040,Bridas,Brida loca plana,Acero galvanizado,32,1-1 1/4,PN10/16,B,1.74,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 32-40 mm (1""-1 1/4"") DIN 16963 PN10/16"
03-02-001-116-040-050,Bridas,Brida loca plana,Acero galvanizado,40,1 1/4-1 1/2,PN10/16,B,1.93,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 40-50 mm (1 1/4""-1 1/2"") DIN 16963 PN10/16"
03-02-001-116-050-063,Bridas,Brida loca plana,Acero galvanizado,50,1 1/2-2,PN10/16,B,2.25,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 50-63 mm (1 1/2""-2"") DIN 16963 PN10/16"
03-02-001-116-065-075,Bridas,Brida loca plana,Acero galvanizado,65,2 1/2-2 1/2,PN10/16,B,2.72,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 65-75 mm (2 1/2""-2 1/2"") DIN 16963 PN10/16"
03-02-001-116-080-090,Bridas,Brida loca plana,Acero galvanizado,80,3-3,PN10/16,B,2.83,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 80-90 mm (3""-3"") DIN 16963 PN10/16"
03-02-001-116-100-110,Bridas,Brida loca plana,Acero galvanizado,100,4-4,PN10/16,B,3.27,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 100-110 mm (4""-4"") DIN 16963 PN10/16"
03-02-001-116-100-125,Bridas,Brida loca plana,Acero galvanizado,100,4-5,PN10/16,B,3.06,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 100-125 mm (4""-5"") DIN 16963 PN10/16"
03-02-001-116-125,Bridas,Brida loca plana,Acero galvanizado,125,5,PN10/16,B,4.63,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 125 mm (5"") DIN 16963 PN10/16"
03-02-001-116-125-140,Bridas,Brida loca plana,Acero galvanizado,125,5-5 1/2,PN10/16,B,3.88,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 125-140 mm (5""-5 1/2"") DIN 16963 PN10/16"
03-02-001-116-150-160,Bridas,Brida loca plana,Acero galvanizado,150,6-6,PN10/16,B,6.19,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 150-160 mm (6""-6"") DIN 16963 PN10/16"
03-02-001-116-150-180,Bridas,Brida loca plana,Acero galvanizado,150,6-7,PN10/16,B,5.7,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 150-180 mm (6""-7"") DIN 16963 PN10/16"
03-02-001-010-200,Bridas,Brida loca plana,Acero galvanizado,200,8,PN10,B,7.66,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 200 mm (8"") DIN 16963 PN10"
03-02-001-016-200,Bridas,Brida loca plana,Acero galvanizado,200,8,PN16,B,7.4,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 200 mm (8"") DIN 16963 PN16"
03-02-001-016-200-225,Bridas,Brida loca plana,Acero galvanizado,200,8-9,PN16,B,7.21,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 200-225 mm (8""-9"") DIN 16963 PN16"
03-02-001-010-250,Bridas,Brida loca plana,Acero galvanizado,250,10,PN10,B,9.12,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 250 mm (10"") DIN 16963 PN10"
03-02-001-016-250,Bridas,Brida loca plana,Acero galvanizado,250,10,PN16,B,11.7,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 250 mm (10"") DIN 16963 PN16"
03-02-001-010-300-315,Bridas,Brida loca plana,Acero galvanizado,300,12-12,PN10,B,12.44,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 300-315 mm (12""-12"") DIN 16963 PN10"
03-02-001-016-300-315,Bridas,Brida loca plana,Acero galvanizado,300,12-12,PN16,B,14.31,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 300-315 mm (12""-12"") DIN 16963 PN16"
03-02-001-010-350-355,Bridas,Brida loca plana,Acero galvanizado,350,14-14,PN10,B,14.36,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 350-355 mm (14""-14"") DIN 16963 PN10"
03-02-001-016-350-355,Bridas,Brida loca plana,Acero galvanizado,350,14-14,PN16,B,21.92,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 350-355 mm (14""-14"") DIN 16963 PN16"
03-02-001-010-400,Bridas,Brida loca plana,Acero galvanizado,400,16,PN10,B,24.43,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 400 mm (16"") DIN 16963 PN10"
03-02-001-016-400,Bridas,Brida loca plana,Acero galvanizado,400,16,PN16,B,27.41,kg,,,"BRIDA LOCA PLANA ACERO GALV. B DN/DE 400 mm (16"") DIN 16963 PN16"
03-01-002-116-015,Bridas,Brida ciega,Acero carbono,15,1/2,PN10/16,B,0.72,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 15 mm (1/2"") DIN 2527 PN10/16"
03-01-002-116-020,Bridas,Brida ciega,Acero carbono,20,3/4,PN10/16,B,1.01,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 20 mm (3/4"") DIN 2527 PN10/16"
03-01-002-116-025,Bridas,Brida ciega,Acero carbono,25,1,PN10/16,B,1.23,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 25 mm (1"") DIN 2527 PN10/16"
03-01-002-116-032,Bridas,Brida ciega,Acero carbono,32,1 1/4,PN10/16,B,1.8,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 32 mm (1 1/4"") DIN 2527 PN10/16"
03-01-002-116-040,Bridas,Brida ciega,Acero carbono,40,1 1/2,PN10/16,B,2.09,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 40 mm (1 1/2"") DIN 2527 PN10/16"
03-01-002-116-050,Bridas,Brida ciega,Acero carbono,50,2,PN10/16,B,2.88,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 50 mm (2"") DIN 2527 PN10/16"
03-01-002-116-065,Bridas,Brida ciega,Acero carbono,65,2 1/2,PN10/16,B,3.66,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 65 mm (2 1/2"") DIN 2527 PN10/16"
03-01-002-016-080,Bridas,Brida ciega,Acero carbono,80,3,PN16,B,4.77,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 80 mm (3"") DIN 2527 PN16"
03-01-002-116-100,Bridas,Brida ciega,Acero carbono,100,4,PN10/16,B,5.65,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 100 mm (4"") DIN 2527 PN10/16"
03-01-002-116-125,Bridas,Brida ciega,Acero carbono,125,5,PN10/16,B,8.42,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 125 mm (5"") DIN 2527 PN10/16"
03-01-002-116-150,Bridas,Brida ciega,Acero carbono,150,6,PN10/16,B,10.4,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 150 mm (6"") DIN 2527 PN10/16"
03-01-002-016-200,Bridas,Brida ciega,Acero carbono,200,8,PN16,B,16.1,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 200 mm (8"") DIN 2527 PN16"
03-01-002-016-250,Bridas,Brida ciega,Acero carbono,250,10,PN16,B,24.9,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 250 mm (10"") DIN 2527 PN16"
03-01-002-016-300,Bridas,Brida ciega,Acero carbono,300,12,PN16,B,35.1,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 300 mm (12"") DIN 2527 PN16"
03-01-002-016-350,Bridas,Brida ciega,Acero carbono,350,14,PN16,B,47.8,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 350 mm (14"") DIN 2527 PN16"
03-01-002-016-400,Bridas,Brida ciega,Acero carbono,400,16,PN16,B,63.5,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 400 mm (16"") DIN 2527 PN16"
03-01-002-016-450,Bridas,Brida ciega,Acero carbono,450,18,PN16,B,91.0,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 450 mm (18"") DIN 2527 PN16"
03-01-002-016-500,Bridas,Brida ciega,Acero carbono,500,20,PN16,B,102.0,kg,,,"BRIDA CIEGA ACERO CARBONO B DN 500 mm (20"") DIN 2527 PN16"
03-01-005-010-200,Bridas,Brida cuello soldar,Acero carbono,200,8,PN10,SOLDAR,11.3,kg,25108.0,Hidrocentro Paicavi,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 200 mm (8"") DIN 2632 PN10"
03-01-005-010-250,Bridas,Brida cuello soldar,Acero carbono,250,10,PN10,SOLDAR,14.7,kg,40863.0,Hidrocentro Paicavi,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 250 mm (10"") DIN 2632 PN10"
03-01-005-010-300,Bridas,Brida cuello soldar,Acero carbono,300,12,PN10,SOLDAR,17.4,kg,,,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 300 mm (12"") DIN 2632 PN10"
03-01-005-010-350,Bridas,Brida cuello soldar,Acero carbono,350,14,PN10,SOLDAR,23.6,kg,,,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 350 mm (14"") DIN 2632 PN10"
03-01-005-010-400,Bridas,Brida cuello soldar,Acero carbono,400,16,PN10,SOLDAR,28.6,kg,,,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 400 mm (16"") DIN 2632 PN10"
03-01-005-010-450,Bridas,Brida cuello soldar,Acero carbono,450,18,PN10,SOLDAR,35.1,kg,,,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 450 mm (18"") DIN 2632 PN10"
03-01-005-010-500,Bridas,Brida cuello soldar,Acero carbono,500,20,PN10,SOLDAR,38.1,kg,,,"BRIDA CUELLO SOLDAR ACERO CARBONO SOLDAR DN 500 mm (20"") DIN 2632 PN10"
03-01-006-006-015,Bridas,Brida plana,Acero carbono,15,1/2,PN6,B,0.4,kg,,,"BRIDA PLANA ACERO CARBONO B DN 15 mm (1/2"") EN 1092-1 PN6"
03-01-006-006-020,Bridas,Brida plana,Acero carbono,20,3/4,PN6,B,0.59,kg,,,"BRIDA PLANA ACERO CARBONO B DN 20 mm (3/4"") EN 1092-1 PN6"
03-01-006-006-025,Bridas,Brida plana,Acero carbono,25,1,PN6,B,0.72,kg,,,"BRIDA PLANA ACERO CARBONO B DN 25 mm (1"") EN 1092-1 PN6"
03-01-006-006-032,Bridas,Brida plana,Acero carbono,32,1 1/4,PN6,B,1.16,kg,,,"BRIDA PLANA ACERO CARBONO B DN 32 mm (1 1/4"") EN 1092-1 PN6"
03-01-006-006-040,Bridas,Brida plana,Acero carbono,40,1 1/2,PN6,B,1.35,kg,,,"BRIDA PLANA ACERO CARBONO B DN 40 mm (1 1/2"") EN 1092-1 PN6"
03-01-006-006-050,Bridas,Brida plana,Acero carbono,50,2,PN6,B,1.48,kg,,,"BRIDA PLANA ACERO CARBONO B DN 50 mm (2"") EN 1092-1 PN6"
03-01-006-006-065,Bridas,Brida plana,Acero carbono,65,2 1/2,PN6,B,1.86,kg,,,"BRIDA PLANA ACERO CARBONO B DN 65 mm (2 1/2"") EN 1092-1 PN6"
03-01-006-006-080,Bridas,Brida plana,Acero carbono,80,3,PN6,B,2.95,kg,,,"BRIDA PLANA ACERO CARBONO B DN 80 mm (3"") EN 1092-1 PN6"
03-01-006-006-100,Bridas,Brida plana,Acero carbono,100,4,PN6,B,3.26,kg,,,"BRIDA PLANA ACERO CARBONO B DN 100 mm (4"") EN 1092-1 PN6"
03-01-006-006-125,Bridas,Brida plana,Acero carbono,125,5,PN6,B,4.31,kg,,,"BRIDA PLANA ACERO CARBONO B DN 125 mm (5"") EN 1092-1 PN6"
03-01-006-006-150,Bridas,Brida plana,Acero carbono,150,6,PN6,B,4.76,kg,,,"BRIDA PLANA ACERO CARBONO B DN 150 mm (6"") EN 1092-1 PN6"
03-01-006-006-200,Bridas,Brida plana,Acero carbono,200,8,PN6,B,6.88,kg,,,"BRIDA PLANA ACERO CARBONO B DN 200 mm (8"") EN 1092-1 PN6"
03-01-006-010-200,Bridas,Brida plana,Acero carbono,200,8,PN10,B,9.27,kg,,,"BRIDA PLANA ACERO CARBONO B DN 200 mm (8"") EN 1092-1 PN10"
03-01-006-006-250,Bridas,Brida plana,Acero carbono,250,10,PN6,B,8.92,kg,,,"BRIDA PLANA ACERO CARBONO B DN 250 mm (10"") EN 1092-1 PN6"
03-01-006-010-250,Bridas,Brida plana,Acero carbono,250,10,PN10,B,11.8,kg,,,"BRIDA PLANA ACERO CARBONO B DN 250 mm (10"") EN 1092-1 PN10"
03-01-006-006-300,Bridas,Brida plana,Acero carbono,300,12,PN6,B,11.9,kg,,,"BRIDA PLANA ACERO CARBONO B DN 300 mm (12"") EN 1092-1 PN6"
03-01-006-010-300,Bridas,Brida plana,Acero carbono,300,12,PN10,B,13.6,kg,,,"BRIDA PLANA ACERO CARBONO B DN 300 mm (12"") EN 1092-1 PN10"
03-01-006-006-350,Bridas,Brida plana,Acero carbono,350,14,PN6,B,16.8,kg,,,"BRIDA PLANA ACERO CARBONO B DN 350 mm (14"") EN 1092-1 PN6"
03-01-006-010-350,Bridas,Brida plana,Acero carbono,350,14,PN10,B,20.4,kg,,,"BRIDA PLANA ACERO CARBONO B DN 350 mm (14"") EN 1092-1 PN10"
03-01-006-006-400,Bridas,Brida plana,Acero carbono,400,16,PN6,B,19.8,kg,,,"BRIDA PLANA ACERO CARBONO B DN 400 mm (16"") EN 1092-1 PN6"
03-01-006-010-400,Bridas,Brida plana,Acero carbono,400,16,PN10,B,27.5,kg,,,"BRIDA PLANA ACERO CARBONO B DN 400 mm (16"") EN 1092-1 PN10"
03-01-006-006-450,Bridas,Brida plana,Acero carbono,450,18,PN6,B,24.6,kg,,,"BRIDA PLANA ACERO CARBONO B DN 450 mm (18"") EN 1092-1 PN6"
03-01-006-010-450,Bridas,Brida plana,Acero carbono,450,18,PN10,B,33.6,kg,,,"BRIDA PLANA ACERO CARBONO B DN 450 mm (18"") EN 1092-1 PN10"
03-01-006-006-500,Bridas,Brida plana,Acero carbono,500,20,PN6,B,26.4,kg,,,"BRIDA PLANA ACERO CARBONO B DN 500 mm (20"") EN 1092-1 PN6"
03-01-006-010-500,Bridas,Brida plana,Acero carbono,500,20,PN10,B,40.2,kg,,,"BRIDA PLANA ACERO CARBONO B DN 500 mm (20"") EN 1092-1 PN10"
03-01-006-010-600,Bridas,Brida plana,Acero carbono,600,24,PN10,B,54.5,kg,,,"BRIDA PLANA ACERO CARBONO B DN 600 mm (24"") EN 1092-1 PN10"
03-01-007-116-040,Bridas,Brida plana regadio,Acero carbono,40,1 1/2,PN10/16,B,1.38,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 40 mm (1 1/2"") DIN 2576 PN10/16"
03-01-007-116-050,Bridas,Brida plana regadio,Acero carbono,50,2,PN10/16,B,1.64,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 50 mm (2"") DIN 2576 PN10/16"
03-01-007-116-065,Bridas,Brida plana regadio,Acero carbono,65,2 1/2,PN10/16,B,2.0,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 65 mm (2 1/2"") DIN 2576 PN10/16"
03-01-007-010-080,Bridas,Brida plana regadio,Acero carbono,80,3,PN10,B,2.37,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 80 mm (3"") DIN 2576 PN10"
03-01-007-016-080,Bridas,Brida plana regadio,Acero carbono,80,3,PN16,B,2.37,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 80 mm (3"") DIN 2576 PN16"
03-01-007-116-100,Bridas,Brida plana regadio,Acero carbono,100,4,PN10/16,B,2.41,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 100 mm (4"") DIN 2576 PN10/16"
03-01-007-116-125,Bridas,Brida plana regadio,Acero carbono,125,5,PN10/16,B,2.97,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 125 mm (5"") DIN 2576 PN10/16"
03-01-007-116-150,Bridas,Brida plana regadio,Acero carbono,150,6,PN10/16,B,4.18,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 150 mm (6"") DIN 2576 PN10/16"
03-01-007-010-200,Bridas,Brida plana regadio,Acero carbono,200,8,PN10,B,5.45,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 200 mm (8"") DIN 2576 PN10"
03-01-007-016-200,Bridas,Brida plana regadio,Acero carbono,200,8,PN16,B,5.45,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 200 mm (8"") DIN 2576 PN16"
03-01-007-010-250,Bridas,Brida plana regadio,Acero carbono,250,10,PN10,B,6.4,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 250 mm (10"") DIN 2576 PN10"
03-01-007-010-300,Bridas,Brida plana regadio,Acero carbono,300,12,PN10,B,7.43,kg,,,"BRIDA PLANA REGADIO ACERO CARBONO B DN 300 mm (12"") DIN 2576 PN10"
03-02-004-116-015,Bridas,Brida roscada,Acero galvanizado,15,1/2,PN10/16,ROSCADA,0.67,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 15 mm (1/2"") DIN 2576 PN10/16"
03-02-004-116-020,Bridas,Brida roscada,Acero galvanizado,20,3/4,PN10/16,ROSCADA,0.94,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 20 mm (3/4"") DIN 2576 PN10/16"
03-02-004-116-025,Bridas,Brida roscada,Acero galvanizado,25,1,PN10/16,ROSCADA,1.11,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 25 mm (1"") DIN 2576 PN10/16"
03-02-004-116-032,Bridas,Brida roscada,Acero galvanizado,32,1 1/4,PN10/16,ROSCADA,1.62,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 32 mm (1 1/4"") DIN 2576 PN10/16"
03-02-004-116-040,Bridas,Brida roscada,Acero galvanizado,40,1 1/2,PN10/16,ROSCADA,1.86,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 40 mm (1 1/2"") DIN 2576 PN10/16"
03-02-004-116-050,Bridas,Brida roscada,Acero galvanizado,50,2,PN10/16,ROSCADA,2.47,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 50 mm (2"") DIN 2576 PN10/16"
03-02-004-116-065,Bridas,Brida roscada,Acero galvanizado,65,2 1/2,PN10/16,ROSCADA,3.0,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 65 mm (2 1/2"") DIN 2576 PN10/16"
03-02-004-010-080,Bridas,Brida roscada,Acero galvanizado,80,3,PN10,ROSCADA,3.79,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 80 mm (3"") DIN 2576 PN10"
03-02-004-016-080,Bridas,Brida roscada,Acero galvanizado,80,3,PN16,ROSCADA,3.79,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 80 mm (3"") DIN 2576 PN16"
03-02-004-116-100,Bridas,Brida roscada,Acero galvanizado,100,4,PN10/16,ROSCADA,4.03,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 100 mm (4"") DIN 2576 PN10/16"
03-02-004-116-125,Bridas,Brida roscada,Acero galvanizado,125,5,PN10/16,ROSCADA,5.46,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 125 mm (5"") DIN 2576 PN10/16"
03-02-004-116-150,Bridas,Brida roscada,Acero galvanizado,150,6,PN10/16,ROSCADA,6.57,kg,,,"BRIDA ROSCADA ACERO GALV. ROSCADA DN 150 mm (6"") DIN 2576 PN10/16"
05-05-001-010-032,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,32,1 1/4,PN10,B,2.46,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 32 mm (1 1/4"") ANSI 150 PN10"
05-05-001-010-040,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,40,1 1/2,PN10,B,2.8,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 40 mm (1 1/2"") ANSI 150 PN10"
05-05-001-010-050,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,50,2,PN10,B,3.9,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 50 mm (2"") ANSI 150 PN10"
05-05-001-010-065,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,65,2 1/2,PN10,B,4.77,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 65 mm (2 1/2"") ANSI 150 PN10"
05-05-001-010-080,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,80,3,PN10,B,5.92,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 80 mm (3"") ANSI 150 PN10"
05-05-001-010-100,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,100,4,PN10,B,7.26,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 100 mm (4"") ANSI 150 PN10"
05-05-001-010-125,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,125,5,PN10,B,9.2,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 125 mm (5"") ANSI 150 PN10"
05-05-001-010-150,Juntas de expansion,Junta de expansion,EPDM/Acero carbono zincado,150,6,PN10,B,11.78,kg,,,"JUNTA EXPANSION EPDM/ACERO CARB. ZINCADO B DN 150 mm (6"") ANSI 150 PN10"
